WKT,uniqueid,start_nid,end_nid,oneway,osmid,length,type,lanes,maxspeed,capacity,fft
"LINESTRING (-122.2396407 37.8556115,-122.2396157 37.8556451,-122.2396067 37.8556574,-122.2395437 37.8557429,-122.2395062 37.8558482,-122.2395008 37.855889,-122.239509 37.8559549,-122.2395256 37.8560262,-122.2395757 37.8561042,-122.239644 37.8561733,-122.2397022 37.8562512,-122.2397584 37.8563532,-122.2398245 37.8564999,-122.2399145 37.8566316,-122.2400317 37.8567539,-122.2401403 37.8568652,-122.2402384 37.8570156,-122.2402992 37.8571168,-122.2403721 37.8572819,-122.2404732 37.8574458,-122.2405574 37.8575707,-122.2406388 37.8576649,-122.2407505 37.8578068,-122.2407921 37.8578714,-122.2408199 37.8579387,-122.2408303 37.8580085,-122.2408155 37.8580823,-122.2407465 37.8581666,-122.2406365 37.8582187,-122.2405046 37.858263)","3518","378","1446","0","6348754",342.616,residential,"2","25","1800",30.6564574016
"LINESTRING (-122.2402836 37.8559345,-122.2403348 37.8559756,-122.2404009 37.8560342,-122.2405555 37.8561961,-122.2406565 37.8562961,-122.2407841 37.8564058,-122.2409172 37.8565049,-122.2410597 37.856592,-122.241188 37.8566595,-122.2413772 37.8567537,-122.2414528 37.8568009,-122.2415293 37.8568623)","3519","155","1447","0","6350587",151.561,primary,"1","25","900",13.5613145336
"LINESTRING (-122.2402836 37.8559345,-122.2401645 37.8558391,-122.2401179 37.8558096,-122.2400546 37.8557734,-122.2398844 37.8556783,-122.2398509 37.8556594,-122.2396779 37.8555609)","3520","1447","495","1","1059494888",67.648,primary,"1","25","900",6.0529806848
"LINESTRING (-122.1861389 37.8615367,-122.1860305 37.8614467,-122.185932 37.8613706,-122.185873 37.8612965,-122.1858167 37.8612118,-122.1857603 37.8611123,-122.185704 37.8610212,-122.185668 37.860949)","3521","1449","1448","0","525509902",78.297,residential,"1","30","900",5.838189706
"LINESTRING (-122.1861389 37.8615367,-122.186107 37.861569,-122.1860895 37.8616075,-122.1860882 37.8616485,-122.186103 37.8616877,-122.1861327 37.8617213,-122.1861742 37.8617459,-122.1862233 37.861759,-122.1862751 37.8617594,-122.1863245 37.861747,-122.1863666 37.861723)","3522","1448","1378","1","759930275",45.53,residential,"1","30","900",3.39492927333333
"LINESTRING (-122.185668 37.860949,-122.1857518 37.8609357,-122.1859449 37.860762,-122.1859852 37.8606265,-122.1859825 37.8605037,-122.1859549 37.8604123)","3523","1416","1449","0","500560141",72.785,residential,"1","30","900",5.42718926333333
"LINESTRING (-122.185668 37.860949,-122.1854192 37.8609886,-122.1850652 37.8609568,-122.1849526 37.8609401)","3524","1689","1449","0","500560141",63.617,residential,"1","30","900",4.74358039933333
"LINESTRING (-122.185668 37.860949,-122.185704 37.8610212,-122.1857603 37.8611123,-122.1858167 37.8612118,-122.185873 37.8612965,-122.185932 37.8613706,-122.1860305 37.8614467,-122.1861389 37.8615367)","3525","1448","1449","0","525509902",78.297,residential,"1","30","900",5.838189706
"LINESTRING (-122.1899678 37.8676617,-122.1899568 37.8677657,-122.1899246 37.8679224,-122.1898495 37.8681299,-122.1897476 37.8683501,-122.1896457 37.8684772,-122.1895652 37.868583,-122.189474 37.8686084,-122.1894043 37.8686169,-122.189238 37.8686,-122.1890931 37.8686,-122.1890127 37.8686296,-122.1888688 37.8686423)","3526","1098","1450","0","186316681",172.384,residential,"1","30","900",12.8537554986667
"LINESTRING (-122.1899678 37.8676617,-122.1899729 37.8676132,-122.1899032 37.8674777,-122.1897798 37.8673719,-122.1896778 37.8672363,-122.1896242 37.8670924,-122.1894794 37.8669314,-122.1894598 37.8669153)","3527","1707","1450","0","186316681",96.319,residential,"1","30","900",7.18199412866667
"LINESTRING (-122.1899678 37.8676617,-122.1900028 37.8677895,-122.190047 37.8679526,-122.1901248 37.8682586,-122.1901553 37.8684513)","3528","1440","1450","0","525509905",89.383,service,"1","30","900",6.66481360066667
"LINESTRING (-122.223872 37.8415979,-122.2233849 37.8419715,-122.2229439 37.8423151)","3530","300","1452","0","6364347",114.026,residential,"1","30","900",8.50231068133333
"LINESTRING (-122.223872 37.8415979,-122.2239187 37.8415794,-122.2239674 37.8415683,-122.2240085 37.8415621,-122.2240678 37.8415653,-122.2241334 37.8415745,-122.2241925 37.8415895)","3531","1452","1453","1","535192480",29.234,motorway_link,"1","30","900",2.17982346533333
"LINESTRING (-122.223872 37.8415979,-122.2240184 37.8414825,-122.2240399 37.8413762)","3532","39","1452","0","742001639",30.134,residential,"1","30","900",2.24693166533333
"LINESTRING (-122.2323147 37.8511125,-122.2322746 37.8511021,-122.2318607 37.85099)","3534","1454","1455","1","524665661",42.125,tertiary,"2","30","1800",3.14103658333333
"LINESTRING (-122.2318607 37.85099,-122.2319357 37.8510293,-122.2320015 37.8510694,-122.2320628 37.8511086,-122.2321212 37.8511518,-122.2321736 37.8511952,-122.232328 37.8513334,-122.2323643 37.8513675,-122.2324 37.8514074)","3535","1445","1455","0","545436045",66.698,tertiary,"4","35","3600",4.26284068914286
"LINESTRING (-122.2318607 37.85099,-122.2317986 37.8509632,-122.2317295 37.8509353,-122.231697 37.8509237,-122.2316597 37.85091,-122.2316132 37.8508937,-122.2314898 37.8508527,-122.2313737 37.8508184,-122.2313044 37.8507997,-122.231231 37.8507827,-122.2311556 37.8507665,-122.2310779 37.8507513,-122.2310044 37.8507395,-122.2305248 37.8506661,-122.2301488 37.850596,-122.2297391 37.850521,-122.227904 37.8501838,-122.2271041 37.8500374,-122.2267122 37.8499614)","3536","230","1455","0","516573277",467.195,tertiary,"3","35","2700",29.8596338085714
"LINESTRING (-122.2654713 37.8679253,-122.265699 37.8678972)","3537","1456","1797","1","196779219",20.23,secondary,"2","25","1200",1.810131848
"LINESTRING (-122.1883794 37.8635854,-122.1882802 37.8637239)","3538","1241","1457","0","434588396",17.692,residential,"1","30","900",1.31919808266667
"LINESTRING (-122.1883794 37.8635854,-122.1885332 37.8633708,-122.1885555 37.8632592,-122.1885555 37.8631065,-122.1884588 37.862801)","3539","1373","1457","0","434588396",91.974,residential,"1","30","900",6.858010652
"LINESTRING (-122.1883794 37.8635854,-122.1884944 37.8636186,-122.1885892 37.863665,-122.1886345 37.8637187,-122.1886641 37.8637796,-122.1886797 37.863838,-122.1886686 37.8638841,-122.18861 37.8639177,-122.1885567 37.8639379,-122.1884892 37.8639636)","3540","1239","1457","0","569573736",64.95,service,"1","30","900",4.8429751
"LINESTRING (-122.1883319 37.8641723,-122.1884029 37.8640153,-122.1884358 37.8639978,-122.1884892 37.8639636)","3541","1239","1458","0","569573737",28.056,service,"1","30","900",2.091986288
"LINESTRING (-122.1876763 37.863806,-122.1877811 37.8635425)","3542","1460","1459","0","569573738",30.71,service,"1","30","900",2.28988091333333
"LINESTRING (-122.1877811 37.8635425,-122.1876763 37.863806)","3543","1459","1460","0","569573738",30.71,service,"1","30","900",2.28988091333333
"LINESTRING (-122.1877811 37.8635425,-122.1874917 37.8634528,-122.1871644 37.8634274,-122.1869874 37.8634317,-122.1866548 37.863347,-122.1861237 37.8630929,-122.185995 37.8629743,-122.1858121 37.8627957)","3544","1242","1460","0","186317934",199.809,residential,"1","30","900",14.898691482
"LINESTRING (-122.1877811 37.8635425,-122.1879155 37.8635841,-122.1881017 37.8636556)","3545","1735","1460","0","186317934",30.85,residential,"1","30","900",2.30031996666667
"LINESTRING (-122.2614534 37.8773481,-122.2615164 37.8776857)","3546","1462","1461","0","589544377",37.945,service,"1","30","900",2.82935627666667
"LINESTRING (-122.2615164 37.8776857,-122.2614534 37.8773481)","3547","1461","1462","0","589544377",37.945,service,"1","30","900",2.82935627666667
"LINESTRING (-122.2615164 37.8776857,-122.2607924 37.8777806,-122.2607118 37.8777912)","3548","541","1462","0","22275208",71.587,residential,"1","25","900",6.4054329512
"LINESTRING (-122.2615164 37.8776857,-122.2626175 37.8775414,-122.2627103 37.8775293)","3549","309","1462","0","22275208",106.22,residential,"1","25","900",9.504310672
"LINESTRING (-122.2538787 37.8693908,-122.2540213 37.8693731,-122.2541158 37.8693609,-122.2544666 37.8693156,-122.2545037 37.8693107,-122.254608 37.8692976)","3550","1463","1244","1","195433864",64.85,tertiary,"2","25","1800",5.80262236
"LINESTRING (-122.2538787 37.8693908,-122.253869 37.8693454,-122.2538652 37.869328)","3551","1806","1463","0","1080852430",7.083,service,"1","30","900",0.528141534
"LINESTRING (-122.2567981 37.8684187,-122.2568608 37.8684099,-122.2568824 37.8684068)","3552","1807","1464","0","1080852432",7.517,service,"1","30","900",0.560502599333333
"LINESTRING (-122.2567981 37.8684187,-122.2567506 37.8681899,-122.2567334 37.8681031)","3553","387","1464","0","1080852438",35.55,residential,"1","25","900",3.18092868
"LINESTRING (-122.2567981 37.8684187,-122.2568985 37.8689221,-122.2569015 37.868937,-122.2569155 37.8690003)","3554","386","1464","0","1080852438",65.488,residential,"1","25","900",5.8597090688
"LINESTRING (-122.2589171 37.8717833,-122.258783 37.871669,-122.2586516 37.8716606,-122.258474 37.8717045,-122.258402 37.871725,-122.2583178 37.8717463,-122.2582683 37.8717589)","3555","1032","1465","0","570334345",64.274,service,"1","30","900",4.79256938533333
"LINESTRING (-122.2638282 37.8668626,-122.2637677 37.8668538,-122.2634826 37.8668864)","3556","1466","1601","1","589544379",30.688,service,"1","30","900",2.28824049066667
"LINESTRING (-122.2639924 37.866595,-122.2641144 37.8665781,-122.2640504 37.866248)","3557","1468","1467","0","570334352",48.006,service,"1","30","900",3.579551388
"LINESTRING (-122.2640504 37.866248,-122.2645455 37.8661841)","3558","336","1468","0","27877606",44.038,residential,"2","25","1800",3.9404145488
"LINESTRING (-122.2640504 37.866248,-122.2634779 37.8663219,-122.2634512 37.8663253,-122.2633649 37.8663326)","3559","337","1468","0","27877606",60.916,residential,"2","25","1800",5.4506174816
"LINESTRING (-122.2640504 37.866248,-122.2641144 37.8665781,-122.2639924 37.866595)","3560","1467","1468","0","570334352",48.006,service,"1","30","900",3.579551388
"LINESTRING (-122.263761 37.8706061,-122.2636117 37.87064,-122.2634161 37.8706841,-122.2633517 37.8706937,-122.2633071 37.8706903)","3561","1323","1469","0","22016970",41.179,service,"1","30","900",3.07049840866667
"LINESTRING (-122.263761 37.8706061,-122.2638535 37.8705852,-122.264004 37.8705475,-122.2641087 37.8705138,-122.264472 37.8703849,-122.264565 37.870353,-122.2647102 37.8703141,-122.2649494 37.8702606,-122.2651523 37.8702198,-122.2652437 37.870203,-122.2653273 37.8701965,-122.2654303 37.8701952,-122.2655306 37.870199,-122.2656702 37.8701927,-122.2656902 37.870187,-122.2657736 37.8701624)","3562","49","1469","0","669491496",185.178,service,"1","30","900",13.807735844
"LINESTRING (-122.263761 37.8706061,-122.2637413 37.8705487,-122.2637126 37.8704635)","3563","1614","1469","0","570334355",16.416,service,"1","30","900",1.224053568
"LINESTRING (-122.2660864 37.8685164,-122.2660135 37.8685251,-122.2659985 37.8685269)","3564","1809","1470","0","1087818834",7.804,service,"1","30","900",0.581902658666667
"LINESTRING (-122.2660864 37.8685164,-122.2661557 37.868661,-122.2661771 37.8687189)","3565","1470","696","1","1273590366",23.898,tertiary,"2","25","1800",2.1383356848
"LINESTRING (-122.2656091 37.8669641,-122.2655059 37.8669769)","3566","1471","1796","1","201989362",9.17,secondary,"3","25","1800",0.820509592
"LINESTRING (-122.2656091 37.8669641,-122.2656045 37.8668169)","3567","1600","1471","0","570334363",16.373,service,"1","30","900",1.22084728733333
"LINESTRING (-122.2657802 37.8667971,-122.2657284 37.8665371)","3568","1472","1477","1","21453126",29.266,residential,"1","25","900",2.6186514416
"LINESTRING (-122.2657802 37.8667971,-122.265656 37.8668106)","3569","1475","1472","0","570334364",11.005,service,"1","30","900",0.820584156666667
"LINESTRING (-122.2654342 37.8669859,-122.2652832 37.8670048)","3570","1473","1259","1","201989362",13.421,secondary,"3","25","1800",1.2008788696
"LINESTRING (-122.2654342 37.8669859,-122.2654134 37.8668827,-122.2654313 37.8668392)","3571","1474","1473","0","570334359",16.706,service,"1","30","900",1.24567732133333
"LINESTRING (-122.2654313 37.8668392,-122.2655569 37.8665796)","3572","1599","1474","0","570334359",30.9,service,"1","30","900",2.3040482
"LINESTRING (-122.2654313 37.8668392,-122.2654134 37.8668827,-122.2654342 37.8669859)","3573","1473","1474","0","570334359",16.706,service,"1","30","900",1.24567732133333
"LINESTRING (-122.2654313 37.8668392,-122.2654665 37.8668344,-122.2655352 37.8668255,-122.2656045 37.8668169)","3574","1600","1474","0","570334360",15.405,service,"1","30","900",1.14866869
"LINESTRING (-122.265656 37.8668106,-122.2657802 37.8667971)","3575","1472","1475","0","570334364",11.005,service,"1","30","900",0.820584156666667
"LINESTRING (-122.265656 37.8668106,-122.2656045 37.8668169)","3576","1600","1475","0","589544381",4.575,service,"1","30","900",0.34113335
"LINESTRING (-122.265656 37.8668106,-122.2656364 37.8667163,-122.2656144 37.8666099,-122.2656022 37.8665511)","3577","1476","1475","0","570334361",29.239,service,"1","30","900",2.18019628866667
"LINESTRING (-122.2656022 37.8665511,-122.2655569 37.8665796)","3578","1599","1476","0","570334359",5.085,service,"1","30","900",0.37916133
"LINESTRING (-122.2656022 37.8665511,-122.2657284 37.8665371)","3579","1477","1476","0","570334359",11.187,service,"1","30","900",0.834154926
"LINESTRING (-122.2656022 37.8665511,-122.2656144 37.8666099,-122.2656364 37.8667163,-122.265656 37.8668106)","3580","1475","1476","0","570334361",29.239,service,"1","30","900",2.18019628866667
"LINESTRING (-122.2657284 37.8665371,-122.2656992 37.8663854)","3581","1477","1836","1","21453126",17.062,residential,"1","25","900",1.5266668112
"LINESTRING (-122.2657284 37.8665371,-122.2656022 37.8665511)","3582","1476","1477","0","570334359",11.187,service,"1","30","900",0.834154926
"LINESTRING (-122.2664434 37.8664645,-122.2664943 37.866672,-122.2665699 37.8667249,-122.2665975 37.8668344)","3583","1479","1478","0","570334368",44.785,service,"1","30","900",3.33937859666667
"LINESTRING (-122.2665975 37.8668344,-122.2661826 37.8668882,-122.2659076 37.8669245,-122.2658749 37.8669289,-122.2658202 37.8669363)","3584","1479","619","1","1000384425",69.168,secondary,"3","25","1800",6.1889866368
"LINESTRING (-122.2665975 37.8668344,-122.2665699 37.8667249,-122.2664943 37.866672,-122.2664434 37.8664645)","3585","1478","1479","0","570334368",44.785,service,"1","30","900",3.33937859666667
"LINESTRING (-122.2604111 37.8543888,-122.2599879 37.854443)","3586","1026","1480","0","570465054",37.641,service,"1","30","900",2.806688618
"LINESTRING (-122.2311831 37.8527146,-122.2312233 37.8529412,-122.2311723 37.8531806,-122.2312895 37.8533481,-122.231617 37.8532084,-122.2316605 37.8531796,-122.2317535 37.8531396)","3587","723","1481","0","570465057",120.68,service,"1","30","900",8.99846397333333
"LINESTRING (-122.2438694 37.8579187,-122.2438513 37.8577159)","3588","1858","1482","0","797309093",22.606,residential,"1","25","900",2.0227306256
"LINESTRING (-122.2438694 37.8579187,-122.2438753 37.8579889,-122.2438858 37.8580747)","3589","315","1482","0","316633577",17.408,residential,"1","25","900",1.5576260608
"LINESTRING (-122.2438694 37.8579187,-122.2440326 37.8579116,-122.2441349 37.8579075,-122.2442442 37.8579033)","3590","1483","1482","0","570465061",32.949,service,"1","30","900",2.456831202
"LINESTRING (-122.2442442 37.8579033,-122.2442491 37.858097)","3591","1043","1483","0","570465064",21.543,service,"1","30","900",1.606346614
"LINESTRING (-122.2442442 37.8579033,-122.2441349 37.8579075,-122.2440326 37.8579116,-122.2438694 37.8579187)","3592","1482","1483","0","570465061",32.949,service,"1","30","900",2.456831202
"LINESTRING (-122.2442442 37.8579033,-122.2442389 37.8576947,-122.24385 37.8577009)","3593","1484","1483","0","797309092",57.35,service,"1","30","900",4.27628363333333
"LINESTRING (-122.24385 37.8577009,-122.2438513 37.8577159)","3594","1858","1484","0","797309093",1.672,residential,"1","25","900",0.1496065472
"LINESTRING (-122.24385 37.8577009,-122.2442389 37.8576947,-122.2442442 37.8579033)","3595","1483","1484","0","797309092",57.35,service,"1","30","900",4.27628363333333
"LINESTRING (-122.24385 37.8577009,-122.2438435 37.8576087,-122.243842 37.8575013,-122.243846 37.8573557,-122.2438471 37.8573133,-122.243855 37.8572271,-122.2438663 37.8571525)","3596","316","1484","0","1167668947",61.085,residential,"2","25","1800",5.465739196
"LINESTRING (-122.2446252 37.8580794,-122.2448572 37.8580664)","3597","1488","1485","0","165864174",20.419,primary,"4","25","3600",1.8270431144
"LINESTRING (-122.2446252 37.8580794,-122.244634 37.8581787)","3598","1617","1485","0","685038691",11.069,service,"1","30","900",0.825356295333334
"LINESTRING (-122.2446252 37.8580794,-122.244314 37.858097,-122.2442491 37.858097)","3599","1043","1485","0","165864174",33.089,primary,"4","25","3600",2.9607243064
"LINESTRING (-122.2446551 37.858441,-122.2447953 37.8584347,-122.2450015 37.8585048)","3600","1487","1486","0","570465066",32.038,service,"1","30","900",2.38890279066667
"LINESTRING (-122.2450015 37.8585048,-122.2450524 37.8584661)","3601","751","1487","0","201989355",6.204,secondary,"1","25","600",0.5551190304
"LINESTRING (-122.2450015 37.8585048,-122.2449243 37.8585634,-122.2449018 37.8585848,-122.2447942 37.8587106,-122.244611 37.8589371,-122.2445702 37.8590061)","3602","449","1487","0","201989355",67.724,secondary,"1","25","600",6.0597809824
"LINESTRING (-122.2450015 37.8585048,-122.2447953 37.8584347,-122.2446551 37.858441)","3603","1486","1487","0","570465066",32.038,service,"1","30","900",2.38890279066667
"LINESTRING (-122.2448572 37.8580664,-122.2446252 37.8580794)","3604","1485","1488","0","165864174",20.419,primary,"4","25","3600",1.8270431144
"LINESTRING (-122.2448572 37.8580664,-122.2449079 37.8580635)","3605","1383","1488","0","165864174",4.463,primary,"4","25","3600",0.3993385288
"LINESTRING (-122.2448572 37.8580664,-122.2448653 37.8581646)","3606","1618","1488","0","570465067",10.942,service,"1","30","900",0.815886582666667
